"","state","poll_id","BidenPoll","TrumpPoll","days_to_election","fte_grade","sample_size","BidenResult","TrumpResult","EV","stateid"
"1077","Michigan",69940,50,44,50,"B",455,50.6,47.8,16,"MI"
"1078","Michigan",68238,45.2,46.6,81,"A-",1048,50.6,47.8,16,"MI"
"1079","Michigan",67689,52,42,109,"B",1320,50.6,47.8,16,"MI"
"1080","Michigan",66816,55,39,156,"B",600,50.6,47.8,16,"MI"
"1081","Michigan",72734,54,41,8,"B/C",1212,50.6,47.8,16,"MI"
"1082","Michigan",70785,51,44,27,"B-",620,50.6,47.8,16,"MI"
"1083","Michigan",70946,51,46,49,"C",4656,50.6,47.8,16,"MI"
"1084","Michigan",67842,49,37,107,"B/C",811,50.6,47.8,16,"MI"
"1085","Michigan",67645,49,40,108,"A",756,50.6,47.8,16,"MI"
"1086","Michigan",67625,45.36,49.58,115,"B/C",700,50.6,47.8,16,"MI"
"1087","Michigan",69535,53,42,53,"B-",517,50.6,47.8,16,"MI"
"1088","Michigan",66695,50,44,158,"A-",1582,50.6,47.8,16,"MI"
"1089","Michigan",70129,50,44,34,"A-",746,50.6,47.8,16,"MI"
"1090","Michigan",66894,47,36,148,"A+",610,50.6,47.8,16,"MI"
"1091","Michigan",72058,53,43,14,"B-",652,50.6,47.8,16,"MI"
"1092","Michigan",72373,52,46,18,"C",4244,50.6,47.8,16,"MI"
"1093","Michigan",68155,50,38,79,"B/C",812,50.6,47.8,16,"MI"
"1094","Michigan",68112,52,43,96,"B",500,50.6,47.8,16,"MI"
"1095","Michigan",68586,52.87,44.29,62,"B",1000,50.6,47.8,16,"MI"
"1096","Michigan",72483,48,41,9,"B",600,50.6,47.8,16,"MI"
"1097","Michigan",71089,48,42,26,"B-",800,50.6,47.8,16,"MI"
"1098","Michigan",66958,48,43,130,"B-",699,50.6,47.8,16,"MI"
"1099","Michigan",67667,48,42,105,"B+",1156,50.6,47.8,16,"MI"
"1100","Michigan",71462,52,44,20,"B-",686,50.6,47.8,16,"MI"
"1101","Michigan",68013,48,43,88,"B-",413,50.6,47.8,16,"MI"
"1102","Michigan",71623,50,45,19,"B",830,50.6,47.8,16,"MI"
"1103","Michigan",72182,49.5,41.36,17,"B/C",1000,50.6,47.8,16,"MI"
"1104","Michigan",70756,51,44,32,"B",1710,50.6,47.8,16,"MI"
"1105","Michigan",66975,50,44,130,"A-",1237,50.6,47.8,16,"MI"
"1106","Michigan",70710,50,42,30,"B/C",700,50.6,47.8,16,"MI"
"1107","Michigan",66712,48,46,158,"B-",620,50.6,47.8,16,"MI"
"1108","Michigan",68306,48,44,67,"A-",897,50.6,47.8,16,"MI"
"1109","Michigan",72607,51.8,44.5,12,"B",1736,50.6,47.8,16,"MI"
"1110","Michigan",66769,50,35,156,"B/C",543,50.6,47.8,16,"MI"
"1111","Michigan",70424,50.43,46.95,125,"C",3083,50.6,47.8,16,"MI"
"1112","Michigan",70606,51,43,32,"B-",676,50.6,47.8,16,"MI"
"1113","Michigan",71641,52,44,23,"B",1717,50.6,47.8,16,"MI"
"1114","Michigan",71597,53,45,41,"C",6519,50.6,47.8,16,"MI"
"1115","Michigan",71761,51,42,31,"A/B",800,50.6,47.8,16,"MI"
"1116","Michigan",72553,52,46,16,"C",4202,50.6,47.8,16,"MI"
"1117","Michigan",70323,53.11,43.6,63,"C",3297,50.6,47.8,16,"MI"
"1118","Michigan",68522,51,40,65,"B/C",967,50.6,47.8,16,"MI"
"1119","Michigan",71270,53,44,45,"C",5794,50.6,47.8,16,"MI"
"1120","Michigan",72340,46.6,49.1,9,"A-",1058,50.6,47.8,16,"MI"
"1121","Michigan",66748,53,41,157,"B",600,50.6,47.8,16,"MI"
"1122","Michigan",72745,51,41,25,"B/C",827,50.6,47.8,16,"MI"
"1123","Michigan",66818,51,38,147,"A+",907,50.6,47.8,16,"MI"
"1124","Michigan",72452,52,46,17,"C",4216,50.6,47.8,16,"MI"
"1125","Michigan",72335,51,44,7,"B-",800,50.6,47.8,16,"MI"
"1126","Michigan",68527,47,42.3,63,"B/C",600,50.6,47.8,16,"MI"
"1127","Michigan",69661,49,44,53,"B-",637,50.6,47.8,16,"MI"
"1128","Michigan",70719,50.2,43.2,34,"B/C",1134,50.6,47.8,16,"MI"
"1129","Michigan",69544,49,39,52,"B/C",930,50.6,47.8,16,"MI"
"1130","Michigan",67797,50,42,170,"B",1325,50.6,47.8,16,"MI"
"1131","Michigan",67875,49,43,98,"A-",876,50.6,47.8,16,"MI"
"1132","Michigan",72311,53.5,40.6,13,"B/C",669,50.6,47.8,16,"MI"
"1133","Michigan",72744,51,42,24,"B/C",972,50.6,47.8,16,"MI"
"1134","Michigan",72728,51,44,5,"B-",383,50.6,47.8,16,"MI"
"1135","Michigan",72270,53,45,33,"C",7541,50.6,47.8,16,"MI"
"1136","Michigan",66406,46.67,44.21,176,"B-",3070,50.6,47.8,16,"MI"
"1137","Michigan",69529,48,40,54,"B",600,50.6,47.8,16,"MI"
"1138","Michigan",71367,51,41,16,"C-",900,50.6,47.8,16,"MI"
"1139","Michigan",67579,51,44,117,"A-",1041,50.6,47.8,16,"MI"
"1140","Michigan",71625,51,40,17,"A",1032,50.6,47.8,16,"MI"
"1141","Michigan",71521,51,44,18,"B-",718,50.6,47.8,16,"MI"
"1142","Michigan",72065,49.3,41.6,11,"B/C",600,50.6,47.8,16,"MI"
"1143","Michigan",68206,50,44,74,"B-",809,50.6,47.8,16,"MI"
"1144","Michigan",68146,49,46,82,"B-",631,50.6,47.8,16,"MI"
"1145","Michigan",71495,53,45,42,"C",6222,50.6,47.8,16,"MI"
"1146","Michigan",71209,53,45,46,"C",5448,50.6,47.8,16,"MI"
"1147","Michigan",67655,51,42,104,"B",754,50.6,47.8,16,"MI"
"1148","Michigan",70979,48,39,26,"B",600,50.6,47.8,16,"MI"
"1149","Michigan",68289,52,42,74,"B",1424,50.6,47.8,16,"MI"
"1150","Michigan",67968,47,43,99,"B+",761,50.6,47.8,16,"MI"
"1151","Michigan",72487,52,45.5,5,"A-",700,50.6,47.8,16,"MI"
"1152","Michigan",70475,52.38,43.92,148,"C",1238,50.6,47.8,16,"MI"
"1153","Michigan",69714,51,45,54,"B+",737,50.6,47.8,16,"MI"
"1154","Michigan",69945,46,46.7,44,"A-",1015,50.6,47.8,16,"MI"
"1155","Michigan",72838,52,46,14,"C",4549,50.6,47.8,16,"MI"
"1156","Michigan",70737,48,40,28,"A+",614,50.6,47.8,16,"MI"
"1157","Michigan",69648,46,41,50,"B/C",600,50.6,47.8,16,"MI"
"1158","Michigan",67810,46,42,102,"B-",413,50.6,47.8,16,"MI"
"1159","Michigan",72595,45.8,48.3,4,"A-",1033,50.6,47.8,16,"MI"
"1160","Michigan",72302,58.6,39.6,11,"C",394,50.6,47.8,16,"MI"
"1161","Michigan",71793,53,44,39,"C",6767,50.6,47.8,16,"MI"
"1162","Michigan",70724,52,46,28,"B+",1190,50.6,47.8,16,"MI"
"1163","Michigan",71410,53,45,44,"C",6026,50.6,47.8,16,"MI"
"1164","Michigan",70589,48,39.2,34,"B/C",600,50.6,47.8,16,"MI"
"1165","Michigan",67089,48,42,116,"B-",824,50.6,47.8,16,"MI"
"1166","Michigan",71710,53,44,40,"C",6607,50.6,47.8,16,"MI"
"1167","Michigan",72116,53,44,34,"C",7272,50.6,47.8,16,"MI"
"1168","Michigan",71854,53,44,39,"C",6891,50.6,47.8,16,"MI"
"1169","Michigan",71178,54,43,22,"B+",1289,50.6,47.8,16,"MI"
"1170","Michigan",72074,51,44,14,"A+",902,50.6,47.8,16,"MI"
"1171","Michigan",71041,52,46,48,"C",4848,50.6,47.8,16,"MI"
"1172","Michigan",66506,47,39,177,"B/C",970,50.6,47.8,16,"MI"
"1173","Michigan",71921,53,45,38,"C",6965,50.6,47.8,16,"MI"
"1174","Michigan",70057,48.7,47.1,38,"A-",1042,50.6,47.8,16,"MI"
"1175","Michigan",68546,52,42,66,"B",1455,50.6,47.8,16,"MI"
"1176","Michigan",67943,51,41,96,"B/C",200,50.6,47.8,16,"MI"
"1177","Michigan",67831,49,33,145,"B/C",1000,50.6,47.8,16,"MI"
"1178","Michigan",68279,50,44,88,"B",1212,50.6,47.8,16,"MI"
"1179","Michigan",72769,53.6,44.9,7,"C",413,50.6,47.8,16,"MI"
"1180","Michigan",69983,50,45,47,"B-",400,50.6,47.8,16,"MI"
"1181","Michigan",66409,51,45,169,"A-",1234,50.6,47.8,16,"MI"
"1182","Michigan",72152,49,41,11,"A+",856,50.6,47.8,16,"MI"
"1183","Michigan",66860,46.2,45.3,140,"A-",1101,50.6,47.8,16,"MI"
"1184","Michigan",70077,52,44,47,"B/C",800,50.6,47.8,16,"MI"
"1185","Michigan",72624,50,43,3,"B-",450,50.6,47.8,16,"MI"
"1186","Michigan",72594,48.3,45.9,4,"A",686,50.6,47.8,16,"MI"
"1187","Minnesota",67690,47,44,109,"B",662,52.4,45.3,10,"MN"
"1188","Minnesota",68130,46.9,46.5,80,"A-",1141,52.4,45.3,10,"MN"
"1189","Minnesota",71327,56,42,45,"C",4503,52.4,45.3,10,"MN"
"1190","Minnesota",67944,54,36,96,"B/C",200,52.4,45.3,10,"MN"
"1191","Minnesota",69567,51,42,52,"B/C",718,52.4,45.3,10,"MN"
"1192","Minnesota",72586,53,44,9,"B/C",1138,52.4,45.3,10,"MN"
"1193","Minnesota",66859,58,42,137,"B",600,52.4,45.3,10,"MN"
"1194","Minnesota",72372,55,42,18,"C",3011,52.4,45.3,10,"MN"
"1195","Minnesota",69474,57,41,56,"A+",705,52.4,45.3,10,"MN"
"1196","Minnesota",71134,56,42,47,"C",3868,52.4,45.3,10,"MN"
"1197","Minnesota",67998,51,49,87,"A-",733,52.4,45.3,10,"MN"
"1198","Minnesota",71642,51,42,23,"B",864,52.4,45.3,10,"MN"
"1199","Minnesota",69447,55,38,180,"B",600,52.4,45.3,10,"MN"
"1200","Minnesota",71040,56,42,48,"C",3675,52.4,45.3,10,"MN"
"1201","Minnesota",68473,50,42,161,"B/C",510,52.4,45.3,10,"MN"
"1202","Minnesota",68460,48,45,65,"B/C",501,52.4,45.3,10,"MN"
"1203","Minnesota",71003,52,41,24,"B/C",200,52.4,45.3,10,"MN"
"1204","Minnesota",72405,54,43,5,"A-",770,52.4,45.3,10,"MN"
"1205","Minnesota",67798,49,42,170,"B",647,52.4,45.3,10,"MN"
"1206","Minnesota",72552,55,43,16,"C",2935,52.4,45.3,10,"MN"
"1207","Minnesota",69448,48,45,160,"B",600,52.4,45.3,10,"MN"
"1208","Minnesota",72056,53,39,10,"B",657,52.4,45.3,10,"MN"
"1209","Minnesota",72782,52.7,43.4,11,"C",466,52.4,45.3,10,"MN"
"1210","Minnesota",72625,52,43,3,"B-",450,52.4,45.3,10,"MN"
"1211","Minnesota",71208,55,43,47,"C",4198,52.4,45.3,10,"MN"
"1212","Minnesota",69988,48,42,43,"A-",800,52.4,45.3,10,"MN"
"1213","Minnesota",72451,55,42,17,"C",2919,52.4,45.3,10,"MN"
"1214","Minnesota",71409,56,42,43,"C",4544,52.4,45.3,10,"MN"
"1215","Minnesota",67646,51,38,108,"A",776,52.4,45.3,10,"MN"
"1216","Minnesota",67680,49.2,44.2,103,"A-",1129,52.4,45.3,10,"MN"
"1217","Minnesota",70660,47,40,33,"A",929,52.4,45.3,10,"MN"
"1218","Minnesota",69424,50,41,55,"B+",1087,52.4,45.3,10,"MN"
"1219","Minnesota",72837,56,41,14,"C",3031,52.4,45.3,10,"MN"
"1220","Minnesota",72740,51,43,7,"B",1259,52.4,45.3,10,"MN"
"1221","Minnesota",71792,56,42,39,"C",4972,52.4,45.3,10,"MN"
"1222","Minnesota",71494,55,43,42,"C",4696,52.4,45.3,10,"MN"
"1223","Minnesota",69978,46.6,40.2,44,"B+",500,52.4,45.3,10,"MN"
"1224","Minnesota",72269,55,42,33,"C",5498,52.4,45.3,10,"MN"
"1225","Minnesota",67851,52,42,104,"A-",1218,52.4,45.3,10,"MN"
"1226","Minnesota",70373,55.25,42.91,94,"C",1939,52.4,45.3,10,"MN"
"1227","Minnesota",70947,55,43,50,"C",3525,52.4,45.3,10,"MN"
"1228","Minnesota",70322,53.87,43.88,63,"C",2808,52.4,45.3,10,"MN"
"1229","Minnesota",71269,56,42,46,"C",4440,52.4,45.3,10,"MN"
"1230","Minnesota",71596,56,42,41,"C",4750,52.4,45.3,10,"MN"
"1231","Minnesota",68282,50,42,88,"B",615,52.4,45.3,10,"MN"
"1232","Minnesota",72171,47,42,11,"A",649,52.4,45.3,10,"MN"
"1233","Minnesota",72115,55,43,34,"C",5252,52.4,45.3,10,"MN"
"1234","Minnesota",70757,50,44,32,"B",898,52.4,45.3,10,"MN"
"1235","Minnesota",72005,56,42,37,"C",5004,52.4,45.3,10,"MN"
"1236","Minnesota",72503,54,39,24,"B/C",372,52.4,45.3,10,"MN"
"1237","Minnesota",68481,52,44,61,"A-",877,52.4,45.3,10,"MN"
"1238","Minnesota",72339,48,44.8,10,"A-",1065,52.4,45.3,10,"MN"
"1239","Minnesota",72608,51.7,42.4,12,"B",883,52.4,45.3,10,"MN"
"1240","Minnesota",72690,56,42,14,"C",2727,52.4,45.3,10,"MN"
"1241","Minnesota",68293,50,43,74,"B",647,52.4,45.3,10,"MN"
"1242","Minnesota",71455,49,44,22,"B-",1021,52.4,45.3,10,"MN"
"1243","Minnesota",69449,48,44,60,"B",643,52.4,45.3,10,"MN"
"1244","Minnesota",70423,50.64,46.58,125,"C",2288,52.4,45.3,10,"MN"
"1245","Minnesota",71920,56,42,37,"C",4988,52.4,45.3,10,"MN"
"1246","Minnesota",71632,48,42,18,"A",625,52.4,45.3,10,"MN"
"1247","Minnesota",71709,56,42,40,"C",4816,52.4,45.3,10,"MN"
"1248","Minnesota",68547,49,44,66,"B",649,52.4,45.3,10,"MN"
"1249","Minnesota",71539,53,43,17,"B-",840,52.4,45.3,10,"MN"
"1250","Minnesota",69416,50,41,56,"A+",814,52.4,45.3,10,"MN"
"1251","Minnesota",71853,56,42,39,"C",5002,52.4,45.3,10,"MN"
"1252","Minnesota",68565,48.8,40.1,60,"A",553,52.4,45.3,10,"MN"
"1253","Minnesota",66517,49,44,169,"A-",800,52.4,45.3,10,"MN"
"1254","Minnesota",70474,57.09,41.28,148,"C",860,52.4,45.3,10,"MN"
"1255","Mississippi",71038,40,59,49,"C",1118,41.1,57.6,6,"MS"
"1256","Mississippi",70320,49.36,49.11,63,"C",782,41.1,57.6,6,"MS"
"1257","Mississippi",72835,37,61,14,"C",1461,41.1,57.6,6,"MS"
"1258","Mississippi",70948,40,58,50,"C",1063,41.1,57.6,6,"MS"
"1259","Mississippi",72550,37,61,16,"C",1369,41.1,57.6,6,"MS"
"1260","Mississippi",70371,41.34,54.67,94,"C",607,41.1,57.6,6,"MS"
"1261","Mississippi",72739,41,55,7,"B",562,41.1,57.6,6,"MS"
"1262","Mississippi",71267,39,59,45,"C",1359,41.1,57.6,6,"MS"
"1263","Mississippi",68045,43,53,96,"B-",600,41.1,57.6,6,"MS"
"1264","Mississippi",72041,41,55,11,"B-",507,41.1,57.6,6,"MS"
"1265","Mississippi",70472,41.46,55.68,148,"C",425,41.1,57.6,6,"MS"
"1266","Mississippi",72113,37,62,34,"C",1900,41.1,57.6,6,"MS"
"1267","Mississippi",70421,43.94,53.9,125,"C",733,41.1,57.6,6,"MS"
"1268","Mississippi",71206,39,59,47,"C",1290,41.1,57.6,6,"MS"
"1269","Mississippi",72267,37,62,33,"C",2116,41.1,57.6,6,"MS"
"1270","Mississippi",72688,37,61,14,"C",1336,41.1,57.6,6,"MS"
"1271","Mississippi",71918,37,62,37,"C",1705,41.1,57.6,6,"MS"
"1272","Mississippi",71594,38,61,41,"C",1495,41.1,57.6,6,"MS"
"1273","Mississippi",71851,37,62,38,"C",1674,41.1,57.6,6,"MS"
"1274","Mississippi",71407,39,60,43,"C",1404,41.1,57.6,6,"MS"
"1275","Mississippi",72003,37,62,36,"C",1725,41.1,57.6,6,"MS"
"1276","Mississippi",71325,39,60,44,"C",1383,41.1,57.6,6,"MS"
"1277","Mississippi",69580,40,50,67,"B/C",600,41.1,57.6,6,"MS"
"1278","Mississippi",72449,37,62,17,"C",1346,41.1,57.6,6,"MS"
"1279","Mississippi",71132,39,60,47,"C",1182,41.1,57.6,6,"MS"
"1280","Mississippi",71707,37,61,40,"C",1541,41.1,57.6,6,"MS"
"1281","Mississippi",71492,39,60,42,"C",1442,41.1,57.6,6,"MS"
"1282","Mississippi",72370,37,61,18,"C",1342,41.1,57.6,6,"MS"
"1283","Mississippi",71790,37,61,39,"C",1612,41.1,57.6,6,"MS"
"1284","Missouri",70949,45,53,49,"C",3018,41.4,56.8,10,"MO"
"1285","Missouri",72689,44,54,14,"C",2644,41.4,56.8,10,"MO"
"1286","Missouri",72114,45,53,34,"C",4573,41.4,56.8,10,"MO"
"1287","Missouri",72004,45,53,36,"C",4314,41.4,56.8,10,"MO"
"1288","Missouri",68258,41.2,51.9,69,"A-",1015,41.4,56.8,10,"MO"
"1289","Missouri",71326,45,53,45,"C",3781,41.4,56.8,10,"MO"
"1290","Missouri",71207,45,53,46,"C",3507,41.4,56.8,10,"MO"
"1291","Missouri",72268,45,53,33,"C",4759,41.4,56.8,10,"MO"
"1292","Missouri",71268,45,53,45,"C",3702,41.4,56.8,10,"MO"
"1293","Missouri",71708,45,53,41,"C",4216,41.4,56.8,10,"MO"
"1294","Missouri",70372,45.04,52.68,94,"C",1863,41.4,56.8,10,"MO"
"1295","Missouri",70321,45.93,50.96,63,"C",2157,41.4,56.8,10,"MO"
"1296","Missouri",70638,48,50,36,"B-",600,41.4,56.8,10,"MO"
"1297","Missouri",72371,44,54,18,"C",2770,41.4,56.8,10,"MO"
"1298","Missouri",66941,48,46,140,"B-",800,41.4,56.8,10,"MO"
"1299","Missouri",68506,44,49,63,"B-",500,41.4,56.8,10,"MO"
"1300","Missouri",71595,45,53,41,"C",4103,41.4,56.8,10,"MO"
"1301","Missouri",71852,45,53,38,"C",4274,41.4,56.8,10,"MO"
"1302","Missouri",71791,45,53,39,"C",4257,41.4,56.8,10,"MO"
"1303","Missouri",66555,44,48,161,"B-",500,41.4,56.8,10,"MO"
"1304","Missouri",71493,45,52,42,"C",3955,41.4,56.8,10,"MO"
"1305","Missouri",71240,45,51,20,"B",1010,41.4,56.8,10,"MO"
"1306","Missouri",72783,43.4,54.6,11,"C",487,41.4,56.8,10,"MO"
"1307","Missouri",70422,44.44,53.15,125,"C",2261,41.4,56.8,10,"MO"
"1308","Missouri",72450,43,55,17,"C",2835,41.4,56.8,10,"MO"
"1309","Missouri",71408,46,52,44,"C",3869,41.4,56.8,10,"MO"
"1310","Missouri",72836,44,54,14,"C",2926,41.4,56.8,10,"MO"
"1311","Missouri",71133,45,53,47,"C",3273,41.4,56.8,10,"MO"
"1312","Missouri",72404,45,50,6,"B",1010,41.4,56.8,10,"MO"
"1313","Missouri",71919,45,53,38,"C",4283,41.4,56.8,10,"MO"
"1314","Missouri",70499,46,51,34,"B",980,41.4,56.8,10,"MO"
"1315","Missouri",72551,43,54,16,"C",2849,41.4,56.8,10,"MO"
"1316","Missouri",70777,43.2,51.8,40,"B+",931,41.4,56.8,10,"MO"
"1317","Missouri",67069,42.5,49.6,133,"B+",900,41.4,56.8,10,"MO"
"1318","Missouri",71039,44,53,49,"C",3136,41.4,56.8,10,"MO"
"1319","Missouri",69557,45,53,48,"B",1046,41.4,56.8,10,"MO"
"1320","Missouri",70473,47.65,50.47,148,"C",868,41.4,56.8,10,"MO"
"1321","Missouri",66795,43,51,146,"B",1152,41.4,56.8,10,"MO"
"1322","Missouri",72609,42.9,52.3,12,"B",1109,41.4,56.8,10,"MO"
"1323","Montana",71491,45,53,42,"C",986,40.5,56.9,3,"MT"
"1324","Montana",71706,45,53,41,"C",1129,40.5,56.9,3,"MT"
"1325","Montana",72687,46,52,14,"C",957,40.5,56.9,3,"MT"
"1326","Montana",71917,46,52,38,"C",1227,40.5,56.9,3,"MT"
"1327","Montana",71205,44,54,46,"C",835,40.5,56.9,3,"MT"
"1328","Montana",71363,46,50,19,"B-",800,40.5,56.9,3,"MT"
"1329","Montana",71677,43,51,19,"B/C",500,40.5,56.9,3,"MT"
"1330","Montana",70370,44.89,53.44,94,"C",1939,40.5,56.9,3,"MT"
"1331","Montana",70950,41,57,49,"C",706,40.5,56.9,3,"MT"
"1332","Montana",72062,47,49,8,"A-",886,40.5,56.9,3,"MT"
"1333","Montana",72549,46,52,16,"C",1031,40.5,56.9,3,"MT"
"1334","Montana",72762,45,50,5,"B-",920,40.5,56.9,3,"MT"
"1335","Montana",72002,45,53,36,"C",1266,40.5,56.9,3,"MT"
"1336","Montana",70656,43,49,34,"B",737,40.5,56.9,3,"MT"
"1337","Montana",71406,45,53,43,"C",924,40.5,56.9,3,"MT"
"1338","Montana",70662,43.6,56.4,29,"A-",500,40.5,56.9,3,"MT"
"1339","Montana",70319,39.25,58.16,63,"C",480,40.5,56.9,3,"MT"
"1340","Montana",72448,46,52,17,"C",999,40.5,56.9,3,"MT"
"1341","Montana",71850,45,52,38,"C",1210,40.5,56.9,3,"MT"
"1342","Montana",71324,44,54,44,"C",897,40.5,56.9,3,"MT"
"1343","Montana",72162,45,52,15,"B/C",546,40.5,56.9,3,"MT"
"1344","Montana",67867,45.51,54.49,95,"A-",584,40.5,56.9,3,"MT"
"1345","Montana",71593,45,53,41,"C",1044,40.5,56.9,3,"MT"
"1346","Montana",71266,44,54,46,"C",885,40.5,56.9,3,"MT"
"1347","Montana",70732,46,52,25,"A-",798,40.5,56.9,3,"MT"
"1348","Montana",71747,43,49,16,"A+",758,40.5,56.9,3,"MT"
"1349","Montana",67067,42,51,117,"A-",1224,40.5,56.9,3,"MT"
"1350","Montana",72266,48,50,33,"C",1471,40.5,56.9,3,"MT"
"1351","Montana",71037,41,57,48,"C",744,40.5,56.9,3,"MT"
"1352","Montana",67788,45,50,103,"A-",917,40.5,56.9,3,"MT"
"1353","Montana",71789,45,53,40,"C",1170,40.5,56.9,3,"MT"
"1354","Montana",70420,43.18,53.09,125,"C",527,40.5,56.9,3,"MT"
"1355","Montana",69561,42,49,50,"A+",625,40.5,56.9,3,"MT"
"1356","Montana",72369,46,52,18,"C",980,40.5,56.9,3,"MT"
"1357","Montana",72834,46,52,14,"C",1021,40.5,56.9,3,"MT"
"1358","Montana",72112,47,51,34,"C",1401,40.5,56.9,3,"MT"
"1359","Montana",70471,38.66,58.82,148,"C",166,40.5,56.9,3,"MT"
"1360","Montana",71131,44,54,47,"C",795,40.5,56.9,3,"MT"
"1361","Montana",67626,41.9,51.69,115,"B/C",701,40.5,56.9,3,"MT"
"1362","Montana",67079,45,49,115,"B-",873,40.5,56.9,3,"MT"
"1363","Nebraska",70468,40.73,57.24,148,"C",267,39.4,58.5,2,"NE"
"1364","Nebraska",70951,46,52,49,"C",1124,39.4,58.5,2,"NE"
"1365","Nebraska",71847,46,52,38,"C",1704,39.4,58.5,2,"NE"
"1366","Nebraska",72684,43,55,14,"C",1666,39.4,58.5,2,"NE"
"1367","Nebraska",72546,43,56,16,"C",1751,39.4,58.5,2,"NE"
"1368","Nebraska",71202,45,53,46,"C",1292,39.4,58.5,2,"NE"
"1369","Nebraska",71263,46,52,45,"C",1339,39.4,58.5,2,"NE"
"1370","Nebraska",71703,45,53,40,"C",1630,39.4,58.5,2,"NE"
"1371","Nebraska",71914,46,52,38,"C",1748,39.4,58.5,2,"NE"
"1372","Nebraska",72366,42,56,18,"C",1678,39.4,58.5,2,"NE"
"1373","Nebraska",71321,46,52,44,"C",1364,39.4,58.5,2,"NE"
"1374","Nebraska",71403,46,52,43,"C",1394,39.4,58.5,2,"NE"
"1375","Nebraska",70367,46.6,52.56,94,"C",560,39.4,58.5,2,"NE"
"1376","Nebraska",71590,45,53,41,"C",1543,39.4,58.5,2,"NE"
"1377","Nebraska",71488,46,52,43,"C",1452,39.4,58.5,2,"NE"
"1378","Nebraska",72263,46,53,33,"C",2423,39.4,58.5,2,"NE"
"1379","Nebraska",72445,42,56,17,"C",1722,39.4,58.5,2,"NE"
"1380","Nebraska",71128,45,53,47,"C",1225,39.4,58.5,2,"NE"
"1381","Nebraska",71786,46,53,40,"C",1643,39.4,58.5,2,"NE"
"1382","Nebraska",72109,46,52,34,"C",2285,39.4,58.5,2,"NE"
"1383","Nebraska",70316,41.42,56.01,63,"C",799,39.4,58.5,2,"NE"
"1384","Nebraska",70417,45.81,51.98,125,"C",910,39.4,58.5,2,"NE"
"1385","Nebraska",71999,46,52,37,"C",1777,39.4,58.5,2,"NE"
"1386","Nebraska",72831,43,56,14,"C",1742,39.4,58.5,2,"NE"
"1387","Nebraska",71034,46,52,48,"C",1159,39.4,58.5,2,"NE"
"1388","Nebraska 1st District",67971,46,48,110,"B/C",400,41.3,56.3,1,"NE1"
"1389","Nebraska 2nd District",70689,53,42,33,"C/D",450,52.2,45.7,1,"NE2"
"1390","Nebraska 2nd District",72754,50.2,44.3,4,"B/C",191,52.2,45.7,1,"NE2"
"1391","Nebraska 2nd District",72757,50,47,5,"B-",547,52.2,45.7,1,"NE2"
"1392","Nebraska 2nd District",70007,48,41,39,"A+",420,52.2,45.7,1,"NE2"
"1393","Nebraska 2nd District",67063,51,44,126,"B",502,52.2,45.7,1,"NE2"
"1394","Nebraska 2nd District",66263,52,41,180,"B/C",448,52.2,45.7,1,"NE2"
"1395","Nebraska 2nd District",69554,51,44,99,"B/C",400,52.2,45.7,1,"NE2"
"1396","Nebraska 2nd District",72410,50.4,47.8,5,"A-",806,52.2,45.7,1,"NE2"
"1397","Nebraska 2nd District",69552,51,45,50,"B/C",400,52.2,45.7,1,"NE2"
"1398","Nevada",71399,52,47,43,"C",2492,50.1,47.7,6,"NV"
"1399","Nevada",69417,46,42,56,"A+",462,50.1,47.7,6,"NV"
"1400","Nevada",71586,51,48,41,"C",2671,50.1,47.7,6,"NV"
"1401","Nevada",71699,51,48,40,"C",2746,50.1,47.7,6,"NV"
"1402","Nevada",70413,47.1,50.82,125,"C",1021,50.1,47.7,6,"NV"
"1403","Nevada",70312,52.6,44.96,63,"C",1239,50.1,47.7,6,"NV"
"1404","Nevada",72496,48.9,47.2,5,"A-",720,50.1,47.7,6,"NV"
"1405","Nevada",70952,51,47,49,"C",1915,50.1,47.7,6,"NV"
"1406","Nevada",71317,51,48,44,"C",2443,50.1,47.7,6,"NV"
"1407","Nevada",72362,49,49,18,"C",2072,50.1,47.7,6,"NV"
"1408","Nevada",72680,49,49,14,"C",2211,50.1,47.7,6,"NV"
"1409","Nevada",71843,50,48,39,"C",2787,50.1,47.7,6,"NV"
"1410","Nevada",71030,52,47,48,"C",1958,50.1,47.7,6,"NV"
"1411","Nevada",72720,51,44,7,"B",1442,50.1,47.7,6,"NV"
"1412","Nevada",72259,50,49,33,"C",3333,50.1,47.7,6,"NV"
"1413","Nevada",71782,51,48,39,"C",2790,50.1,47.7,6,"NV"
"1414","Nevada",70645,48,42,32,"A+",660,50.1,47.7,6,"NV"
"1415","Nevada",71995,51,48,36,"C",3015,50.1,47.7,6,"NV"
"1416","Nevada",70725,52,46,28,"B+",1036,50.1,47.7,6,"NV"
"1417","Nevada",71198,52,47,46,"C",2149,50.1,47.7,6,"NV"
"1418","Nevada",70005,46,41,54,"B/C",641,50.1,47.7,6,"NV"
"1419","Nevada",70779,44,42,27,"B/C",512,50.1,47.7,6,"NV"
"1420","Nevada",72105,50,49,34,"C",3226,50.1,47.7,6,"NV"
"1421","Nevada",68302,44,38.6,75,"B/C",682,50.1,47.7,6,"NV"
"1422","Nevada",72231,50,44,7,"B",688,50.1,47.7,6,"NV"
"1423","Nevada",71259,51,48,45,"C",2328,50.1,47.7,6,"NV"
